gender,quoteID,topic
female,2019-12-11-005589,politics
male,2019-10-25-006894,review
male,2019-09-26-007849,theater
female,2019-02-28-011519,movies
male,2019-05-17-065829,media
female,2019-04-16-055042,dining
male,2019-04-30-066749,fashion
male,2019-03-01-072747,your-money
male,2019-03-31-039421,sports
female,2019-05-31-019192,books
male,2019-07-10-060623,cycling
male,2019-03-27-080812,politics
female,2019-06-29-030672,sports
male,2019-02-13-070178,politics
male,2019-03-02-043500,travel
male,2019-08-31-041755,tennis
female,2019-06-22-043224,politics
male,2019-12-22-035516,technology
male,2019-06-15-043980,opinion
male,2019-11-14-090726,arts
female,2019-09-21-042623,politics
male,2019-01-17-037326,television
male,2019-02-23-020271,health
male,2019-11-29-028081,weddings
female,2019-02-22-042201,opinion
male,2019-03-01-047753,style
male,2019-01-31-050979,sports
male,2019-06-14-102987,sports
male,2019-11-25-040820,politics
male,2019-04-11-052688,opinion
male,2019-04-06-055247,europe
male,2019-03-19-051572,realestate
male,2019-03-29-061205,sports
male,2019-02-13-103504,nyregion
male,2019-09-18-060569,asia
male,2019-02-20-128613,business
female,2019-01-11-055460,weddings
male,2019-02-21-131825,television
male,2019-10-21-054636,opinion
female,2019-08-13-054342,us
male,2019-04-04-139950,television
male,2019-11-26-062361,television
male,2019-12-11-118344,politics
male,2019-12-21-032145,music
male,2019-11-03-000915,dealbook
male,2019-01-10-002408,opinion
male,2019-06-24-066065,opinion
male,2019-11-27-004111,opinion
female,2019-09-05-005596,golf
female,2019-05-15-006226,obituaries
male,2019-06-19-007789,music
male,2019-06-19-084401,politics
male,2019-08-12-063611,dealbook
female,2019-12-20-010480,little-women-scene.html?playlistId=video
male,2019-06-10-010796,politics
male,2019-05-14-016773,style
male,2019-12-18-015714,books
male,2019-01-08-076169,opinion
male,2019-07-05-012213,opinion
male,2019-02-19-088282,nyregion
female,2019-09-10-086638,europe
female,2019-10-31-022943,music
female,2019-01-15-089789,politics
male,2019-10-09-024232,nyregion
male,2019-09-18-094288,europe
male,2019-06-09-046501,politics
male,2019-02-16-013498,obituaries
female,2019-05-01-028883,arts
female,2019-01-15-027579,lens
female,2019-03-08-102640,dealbook
male,2019-06-03-090999,us
male,2019-01-04-084219,arts
male,2019-11-12-099984,technology
male,2019-01-03-089620,magazine
female,2019-09-25-039924,movies
female,2019-11-21-042922,magazine
male,2019-09-26-043282,opinion
female,2019-11-19-048095,movies
female,2019-02-08-053777,obituaries
male,2019-07-04-031401,baseball
male,2019-06-10-112630,politics
male,2019-02-21-058127,nyregion
female,2019-06-18-126034,health
female,2019-10-16-001584,theater
male,2019-07-10-047862,nyregion
male,2019-11-14-004805,television
male,2019-09-20-006181,politics
male,2019-04-11-067831,music
male,2019-08-22-058809,movies
male,2019-06-12-068235,dance
male,2019-01-12-006329,obituaries
female,2019-07-06-004647,europe
female,2019-07-27-023369,weddings
male,2019-03-28-021406,sports
male,2019-07-23-047836,nyregion
male,2019-12-11-021182,africa
female,2019-01-25-078976,sports
female,2019-02-18-061411,sports
male,2019-02-21-087451,review
male,2019-08-02-069870,politics
female,2019-11-20-084714,us
male,2019-07-09-065476,opinion
male,2019-06-08-015707,sports
male,2019-05-17-087433,obituaries
female,2019-04-30-033970,dance
female,2019-06-25-027061,politics
male,2019-11-01-086216,europe
male,2019-08-08-088329,nyregion
male,2019-08-23-082023,television
male,2019-02-28-045018,politics
male,2019-12-24-021080,music
male,2019-06-21-094860,movies
male,2019-08-27-041130,europe
male,2019-03-19-101373,opinion
male,2019-08-23-091724,music
male,2019-06-05-110843,music
male,2019-01-07-047226,drinks
male,2019-05-19-034297,nyregion
female,2019-10-10-117826,review
male,2019-11-27-063352,asia
male,2019-04-01-122265,asia
male,2019-09-06-001711,opinion
male,2019-09-08-037979,obituaries
male,2019-05-20-004579,books
male,2019-09-05-005545,us
male,2019-10-27-002595,television
male,2019-08-23-005369,golf
male,2019-01-23-083910,politics
male,2019-07-02-061872,magazine
male,2019-07-24-005937,realestate
male,2019-11-04-075301,politics
male,2019-07-02-007807,magazine
female,2019-02-11-011862,obituaries
female,2019-03-21-012420,us
male,2019-10-03-088956,movies
male,2019-02-01-090521,theater
male,2019-05-25-007827,weddings
male,2019-03-28-094919,politics
female,2019-09-21-046010,politics
female,2019-04-10-104908,politics
male,2019-11-18-022555,music
female,2019-03-15-104271,weddings
female,2019-07-12-021120,nyregion
female,2019-01-02-071525,us
male,2019-03-08-101619,economy
female,2019-12-26-013229,television
male,2019-11-08-106011,television
female,2019-07-19-067358,style
male,2019-07-25-022170,magazine
male,2019-12-20-093466,nyregion
male,2019-11-13-113844,americas
female,2019-03-28-036752,books
male,2019-01-09-103262,style
female,2019-09-02-021354,tennis
male,2019-04-28-017671,sports
male,2019-07-11-032388,music
male,2019-11-16-058481,asia
male,2019-09-05-049577,dining
male,2019-01-04-001793,review
male,2019-10-31-002596,review
male,2019-03-01-056380,nyregion
male,2019-02-04-050961,us
male,2019-03-01-061072,arts
female,2019-10-17-065630,science
female,2019-07-25-041510,letters
male,2019-10-27-029971,science
male,2019-04-25-009771,theater
male,2019-12-04-021501,politics
female,2019-07-05-047293,nyregion
female,2019-02-15-075738,movies
male,2019-12-04-024177,magazine
female,2019-02-14-080251,style
female,2019-03-15-027017,arts
female,2019-05-15-027404,us
male,2019-09-14-013037,baseball
male,2019-10-04-077237,nyregion
female,2019-08-26-021809,music
male,2019-05-20-031826,sports
male,2019-06-24-079046,economy
male,2019-06-04-037780,politics
female,2019-01-18-038317,review
male,2019-01-10-086903,television
male,2019-02-13-034112,music
female,2019-12-20-078634,politics
male,2019-10-20-043724,politics
male,2019-01-21-031254,politics
male,2019-06-28-036021,sports
male,2019-03-26-045379,television
male,2019-09-04-044915,opinion
female,2019-10-30-048783,style
male,2019-01-17-105508,politics
male,2019-11-30-021358,americas
female,2019-03-08-104386,television
female,2019-01-18-050415,sunday
male,2019-03-06-110104,television
female,2019-03-30-059613,politics
male,2019-05-30-117818,dealbook
male,2019-05-07-059033,opinion
male,2019-06-03-102613,obituaries
male,2019-06-18-062878,newyorktoday
male,2019-03-14-132645,politics
male,2019-06-27-113450,australia
female,2019-02-25-001062,obituaries
female,2019-09-25-002489,politics
male,2019-06-17-071245,politics
male,2019-08-12-003080,newyorktoday
male,2019-12-26-002136,middleeast
male,2019-05-03-004495,t-magazine
male,2019-03-06-005873,politics
male,2019-11-19-005650,technology
male,2019-01-05-037574,energy-environment
female,2019-06-14-010408,business
female,2019-03-26-011812,politics
male,2019-08-22-081368,tennis
male,2019-08-26-009000,business
male,2019-08-09-011567,golf
male,2019-04-21-002865,europe
male,2019-10-19-006595,books
female,2019-10-30-099523,asia
male,2019-06-28-079067,business
male,2019-12-12-017448,science
male,2019-10-16-020615,politics
female,2019-03-18-084298,dealbook
male,2019-05-08-022575,australia
male,2019-11-14-103587,books
male,2019-11-13-025417,americas
male,2019-07-09-079294,books
male,2019-11-27-023783,politics
male,2019-05-17-105084,canada
male,2019-08-28-093159,sports
male,2019-08-07-024437,baseball
male,2019-01-04-022102,sports
male,2019-03-08-029299,americas
female,2019-05-17-029547,theater
male,2019-08-05-085698,asia
female,2019-07-29-068065,politics
male,2019-07-08-022441,politics
male,2019-11-21-034223,politics
female,2019-05-23-035763,style
male,2019-03-25-100914,nyregion
male,2019-09-03-031187,us
male,2019-11-06-121047,europe
male,2019-03-22-111352,asia
male,2019-05-01-040487,sports
female,2019-12-04-037912,sports
male,2019-01-16-124104,arts
male,2019-12-16-090428,europe
male,2019-09-21-059545,politics
female,2019-02-18-036654,sports
male,2019-08-22-043317,opinion
male,2019-08-15-002227,theater
male,2019-05-13-046485,us
male,2019-09-04-053033,politics
female,2019-01-17-006481,obituaries
male,2019-03-08-058735,nyregion
male,2019-05-27-036673,smarter-living
female,2019-01-22-013250,asia
male,2019-03-20-013982,t-magazine
female,2019-07-31-046756,opinion
female,2019-10-31-068547,movies
male,2019-04-08-018117,politics
female,2019-12-21-008591,t-magazine
male,2019-11-05-023426,asia
female,2019-11-15-078666,review
female,2019-02-06-084627,obituaries
male,2019-05-28-029607,books
male,2019-01-14-071265,fashion
male,2019-10-03-032778,t-magazine
male,2019-07-02-024935,us
female,2019-01-11-028388,sports
male,2019-10-23-032897,sports
male,2019-03-31-017583,sports
male,2019-06-06-037082,magazine
male,2019-06-04-034530,tennis
male,2019-02-11-033898,politics
male,2019-10-04-036437,baseball
male,2019-10-25-084256,realestate
female,2019-06-23-018806,obituaries
female,2019-09-25-041055,movies
female,2019-12-11-037910,movies
female,2019-06-17-083388,business
male,2019-05-20-087034,arts
female,2019-07-01-033096,sports
male,2019-12-13-042037,sports
male,2019-10-25-045403,nyregion
female,2019-03-18-042879,style
female,2019-04-28-048155,sports
male,2019-05-21-104192,sports
male,2019-03-05-103406,nyregion
male,2019-08-24-024189,golf
male,2019-07-05-070501,politics
male,2019-08-17-027608,baseball
male,2019-10-07-053584,style
male,2019-11-04-060447,fashion
female,2019-08-27-055537,review
male,2019-12-18-057464,books
male,2019-10-23-122077,arts
male,2019-08-06-103773,science
male,2019-10-16-133166,television
female,2019-08-01-098867,dance
male,2019-03-24-038638,obituaries
male,2019-09-30-071317,music
female,2019-07-31-004175,arts
male,2019-10-17-006637,theater
female,2019-05-02-006901,us
male,2019-02-02-004417,sports
male,2019-08-07-009670,dealbook
male,2019-03-31-048506,nyregion
male,2019-03-27-099132,us
male,2019-05-11-006657,opinion
female,2019-12-23-010221,design
female,2019-06-10-085166,opinion
male,2019-06-16-008098,politics
female,2019-06-20-018786,politics
male,2019-03-29-021107,europe
male,2019-03-16-009725,asia
male,2019-10-30-024798,politics
male,2019-03-18-087492,tennis
male,2019-04-19-010505,opinion
male,2019-01-23-109644,television
male,2019-03-20-026301,sports
male,2019-09-15-049956,us
male,2019-12-11-099470,science
male,2019-08-26-023355,us
male,2019-09-17-034163,football
male,2019-05-06-103073,nyregion
female,2019-05-31-121773,review
female,2019-06-28-034922,americas
male,2019-08-14-038163,design
male,2019-09-23-038542,sports
female,2019-11-17-022927,television
female,2019-09-25-006231,politics
female,2019-06-21-007509,arts
male,2019-09-18-056125,opinion
male,2019-11-24-004438,politics
male,2019-05-01-010749,technology
male,2019-03-12-048797,television
male,2019-07-31-007653,obituaries
female,2019-05-23-062486,sports
male,2019-07-23-007273,politics
female,2019-05-08-060839,theater
male,2019-06-18-012564,politics
female,2019-06-16-006219,asia
female,2019-03-15-014170,review
male,2019-11-21-014952,drinks
male,2019-07-16-053776,magazine
female,2019-01-16-021204,us
female,2019-05-16-073967,movies
male,2019-11-20-076195,dealbook
female,2019-05-19-041183,media
female,2019-02-27-082688,sports
male,2019-01-07-064515,television
female,2019-02-08-033900,design
male,2019-11-06-034657,television
female,2019-02-21-089102,politics
male,2019-05-03-034864,sports
female,2019-12-24-017727,theater
male,2019-03-05-082991,nyregion
female,2019-10-17-090480,arts
male,2019-07-10-070219,europe
male,2019-07-22-022226,baseball
female,2019-12-20-035068,movies
male,2019-11-13-044170,neediest-cases
male,2019-09-06-043531,baseball
male,2019-11-23-023074,middleeast
female,2019-01-08-039504,books
male,2019-06-13-099050,design
male,2019-11-22-095395,tennis
male,2019-12-03-052288,magazine
male,2019-04-11-114201,review
female,2019-12-01-030836,politics
male,2019-08-08-057524,sports
male,2019-09-10-059667,television
male,2019-07-15-049146,books
male,2019-09-24-060570,nyregion
female,2019-06-04-113387,television
female,2019-02-05-063664,movies
male,2019-12-31-033133,business
male,2019-01-19-036882,politics
female,2019-04-10-127414,middleeast
male,2019-10-28-104533,science
male,2019-09-19-075618,magazine
male,2019-01-25-129616,nyregion
male,2019-11-07-133948,us
male,2019-09-03-113388,books
female,2019-05-24-079762,style
female,2019-09-20-000974,review
male,2019-06-25-064589,sports
female,2019-08-29-003337,design
female,2019-12-31-002410,africa
male,2019-11-28-002818,europe
male,2019-07-26-003575,television
male,2019-06-19-006159,theater
male,2019-06-24-007463,review
male,2019-03-05-008765,asia
male,2019-10-16-093351,business
male,2019-02-06-014315,magazine
male,2019-12-18-077060,nyregion
female,2019-12-24-049228,us
female,2019-02-06-022476,europe
female,2019-11-20-100450,movies
male,2019-03-15-024387,movies
male,2019-08-20-020438,review
male,2019-05-07-023979,opinion
male,2019-05-16-029419,review
male,2019-11-25-024425,arts
male,2019-07-08-019862,tennis
male,2019-12-18-024356,opinion
female,2019-10-21-025980,music
female,2019-05-23-034872,style
male,2019-07-09-025841,baseball
female,2019-03-05-112370,politics
female,2019-12-01-017774,politics
female,2019-07-09-028071,realestate
male,2019-03-08-044645,politics
male,2019-04-27-039686,automobiles
male,2019-04-10-048044,t-magazine
male,2019-11-08-128228,politics
male,2019-02-06-048550,magazine
male,2019-12-01-023630,us
male,2019-11-06-001106,magazine
female,2019-07-04-028846,theater
male,2019-11-14-005037,podcasts
female,2019-06-18-005308,dining
female,2019-09-04-053124,realestate
female,2019-10-15-006523,books
male,2019-07-02-042130,magazine
male,2019-04-24-005297,opinion
male,2019-07-02-044969,climate
male,2019-02-03-005606,europe
male,2019-04-08-055724,science
male,2019-11-13-062977,nyregion
male,2019-05-24-061521,music
male,2019-09-26-025596,politics
male,2019-04-03-029585,middleeast
male,2019-02-05-074281,arts
male,2019-05-28-072399,books
male,2019-11-16-013440,politics
male,2019-11-15-077525,design
female,2019-05-23-032448,movies
male,2019-01-28-028743,media
male,2019-01-19-044606,politics
male,2019-03-20-034384,style
female,2019-05-30-043110,sports
female,2019-12-24-020882,realestate
male,2019-04-23-024534,sports
male,2019-05-17-050105,realestate
male,2019-10-28-042799,politics
male,2019-08-08-046402,science
female,2019-10-12-028787,politics
male,2019-05-30-060174,fashion
female,2019-08-20-049204,television
male,2019-10-23-059170,politics
female,2019-03-06-062245,arts
male,2019-10-12-031604,sunday
male,2019-01-17-067676,music
female,2019-08-03-049522,soccer
male,2019-08-20-056938,business
male,2019-05-09-131558,design
male,2019-12-30-066978,football
male,2019-03-05-074409,nyregion
male,2019-01-09-070421,australia
female,2019-07-31-056572,sports
male,2019-10-05-039008,politics
male,2019-10-18-005483,politics
male,2019-08-24-002597,sunday
female,2019-02-28-007000,style
male,2019-05-06-007272,us
female,2019-11-20-011287,technology
male,2019-05-28-085334,books
male,2019-10-30-095334,nyregion
female,2019-11-12-085709,opinion
male,2019-11-04-015410,politics
female,2019-01-15-092272,fashion
male,2019-06-09-009541,fashion
male,2019-09-18-096560,briefing
male,2019-10-23-098588,arts
male,2019-11-27-093955,media
male,2019-08-07-022819,politics
male,2019-10-22-098711,dealbook
male,2019-06-18-103114,design
male,2019-08-01-022648,politics
female,2019-01-28-027910,asia
male,2019-07-10-026465,nyregion
female,2019-06-10-028589,magazine
male,2019-07-23-021369,politics
female,2019-07-01-025684,sports
male,2019-09-24-108362,sports
female,2019-11-12-113673,family
male,2019-01-10-041894,politics
male,2019-02-01-047405,opinion
female,2019-02-19-121200,realestate
male,2019-11-29-032295,sports
male,2019-06-05-049274,europe
male,2019-01-10-121171,briefing
male,2019-10-26-023469,europe
female,2019-09-09-042864,style
